"Date","1 Month 2 Years Payer ATMF Implied BP Vol","3 Month 2 Years Payer ATMF Implied BP Vol","6 Month 2 Years Payer ATMF Implied BP Vol","9 Month 2 Years Payer ATMF Implied BP Vol","1 Year 2 Years Payer ATMF Implied BP Vol","18 Month 2 Years Payer ATMF Implied BP Vol","2 Years 2 Years Payer ATMF Implied BP Vol","3 Years 2 Years Payer ATMF Implied BP Vol","4 Years 2 Years Payer ATMF Implied BP Vol","5 Years 2 Years Payer ATMF Implied BP Vol"
11-Mar-19,2.61919,2.71555,3.07442,3.3096,3.541,3.84855,4.08004,4.26034,4.37471,4.40372
12-Mar-19,2.59863,2.74881,3.10106,3.31805,3.53153,3.79707,3.98852,4.18618,4.28398,4.31693
13-Mar-19,2.61802,2.76697,3.11368,3.32749,3.53784,3.80155,3.99483,4.17829,4.27609,4.30904
14-Mar-19,2.65723,2.78222,3.10729,3.31,3.50944,3.77464,3.97116,4.15462,4.25242,4.28537
15-Mar-19,2.6907,2.77525,3.10119,3.29902,3.49366,3.76796,3.96958,4.11687,4.20519,4.23014
18-Mar-19,2.67981,2.79745,3.10935,3.29909,3.48577,3.761,3.96169,4.11674,4.20508,4.23014
19-Mar-19,2.63846,2.76631,3.09317,3.25766,3.4195,3.67615,3.85912,4.04163,4.14748,4.1907
20-Mar-19,2.47319,2.67378,2.98508,3.26216,3.35093,3.6274,3.83433,4.02901,4.13959,4.18281
21-Mar-19,2.53232,2.71324,3.00883,3.12244,3.35616,3.62158,3.81858,3.98957,4.08423,4.12708
22-Mar-19,2.91878,3.03095,3.30788,3.41703,3.64096,3.91673,4.11846,4.22615,4.24284,4.27225
25-Mar-19,3.1428,3.22744,3.52637,3.68686,3.835,4.08831,4.26782,4.32898,4.32974,4.33587
26-Mar-19,3.31327,3.33924,3.56134,3.67642,3.78638,4.00788,4.15736,4.24219,4.29029,4.3122
27-Mar-19,3.64766,3.71792,3.91793,4.01247,4.10829,4.26338,4.35145,4.37475,4.42048,4.43055
28-Mar-19,3.49152,3.54937,3.78985,3.85709,3.98028,4.13668,4.22679,4.30689,4.3613,4.37532
29-Mar-19,3.50704,3.53576,3.7694,3.85264,3.99451,4.12034,4.17945,4.26744,4.32185,4.3233
01-Apr-19,3.34389,3.39339,3.6203,3.77223,3.92347,4.05288,4.11633,4.21221,4.27451,4.28338
02-Apr-19,3.41271,3.42491,3.61352,3.75232,3.89526,4.03069,4.08208,4.18854,4.2469,4.24418
03-Apr-19,3.4055,3.43209,3.62879,3.72883,3.83214,3.98563,4.05342,4.16014,4.19167,4.17298
04-Apr-19,3.26527,3.38883,3.6289,3.72422,3.82267,3.9645,4.02187,4.12858,4.16011,4.1544
05-Apr-19,3.05969,3.25263,3.51419,3.62464,3.74062,3.91279,3.99986,4.09796,4.13644,4.13073
08-Apr-19,2.95544,3.17701,3.45064,3.56111,3.67434,3.86936,3.99483,4.08282,4.12855,4.13073
09-Apr-19,3.03113,3.2341,3.50009,3.61577,3.7343,3.91082,4.0185,4.0986,4.14038,4.13862
10-Apr-19,3.02354,3.21404,3.54216,3.66365,3.76686,3.95874,4.05953,4.11122,4.15616,4.1544
11-Apr-19,2.85624,3.07739,3.42109,3.57983,3.71907,3.91701,4.02323,4.07493,4.1246,4.13862
12-Apr-19,3.06346,3.19001,3.46475,3.60625,3.72929,3.93847,4.05479,4.08282,4.12066,4.12284
15-Apr-19,2.96601,3.11407,3.37953,3.54351,3.68037,3.90345,4.03112,4.05927,4.07851,4.09128
16-Apr-19,2.95147,3.08826,3.36043,3.51897,3.6775,3.87267,3.99956,4.0277,4.04276,4.04369
17-Apr-19,2.95268,3.11465,3.39088,3.55154,3.71221,3.90177,4.02323,4.07958,4.04271,4.02002
18-Apr-19,3.00485,3.18211,3.47082,3.61676,3.76271,3.94127,4.05321,4.11271,4.07289,4.06603
22-Apr-19,3.03342,3.21689,3.50239,3.65374,3.81005,3.99079,4.10371,4.17907,4.1388,4.11337
23-Apr-19,3.06655,3.23832,3.50488,3.68761,3.87632,4.06107,4.17788,4.23746,4.17825,4.13704
24-Apr-19,3.10293,3.28825,3.56844,3.76259,3.96311,4.14546,4.25993,4.30374,4.23348,4.20016
25-Apr-19,3.06373,3.2646,3.54127,3.73792,3.94102,4.12038,4.2331,4.26113,4.25952,4.22226
26-Apr-19,3.1933,3.35872,3.63079,3.81445,4.0073,4.15152,4.22995,4.24851,4.25163,4.22226
29-Apr-19,3.0971,3.23979,3.5042,3.71831,3.91249,4.08513,4.16525,4.18369,4.20914,4.20629
30-Apr-19,3.20962,3.32902,3.55997,3.75869,3.96469,4.09809,4.16841,4.16629,4.20538,4.19329
01-May-19,2.8744,3.09861,3.36288,3.61673,3.87474,3.99181,4.04384,4.04973,4.17069,4.16945
02-May-19,2.76484,3.02244,3.25949,3.50069,3.75929,3.91556,4.00937,4.07447,4.13249,4.16892
03-May-19,2.63958,2.91809,3.18989,3.42354,3.67424,3.84893,3.95894,4.03978,4.11292,4.14525
06-May-19,2.84523,3.11022,3.34291,3.58084,3.82267,3.97793,4.06426,4.14436,4.19703,4.19869
07-May-19,3.18476,3.35392,3.56666,3.76656,3.96974,4.10786,4.17788,4.24062,4.2641,4.26202
08-May-19,3.09082,3.24323,3.44988,3.65996,3.87348,4.02119,4.10213,4.1775,4.22859,4.23046
09-May-19,3.34166,3.42643,3.60957,3.74986,3.89715,4.0524,4.14158,4.20906,4.25226,4.24624
10-May-19,3.31328,3.40399,3.57519,3.74303,3.91924,4.06179,4.13685,4.20432,4.22859,4.22257
13-May-19,3.78552,3.77019,3.88417,3.98376,4.08335,4.17896,4.20944,4.26113,4.26015,4.26202
14-May-19,3.75032,3.74212,3.86343,3.99233,4.12123,4.18958,4.19366,4.24535,4.24043,4.23835
15-May-19,3.91539,3.91309,4.00903,4.10221,4.19539,4.25391,4.24889,4.26902,4.26804,4.26991
16-May-19,3.92551,3.92414,4.01572,4.09945,4.18592,4.26889,4.28833,4.2848,4.28382,4.28569
17-May-19,3.94608,3.99728,4.105,4.18673,4.27113,4.33935,4.34356,4.32425,4.31933,4.31725
20-May-19,3.93995,3.97771,4.10023,4.18508,4.27271,4.34828,4.35934,4.33214,4.32316,4.31725
21-May-19,3.79604,3.86949,4.01178,4.11522,4.22206,4.32095,4.35461,4.32747,4.3272,4.31697
22-May-19,3.72497,3.80241,3.93273,4.07817,4.22837,4.33787,4.38301,4.35587,4.34235,4.34062
23-May-19,4.22591,4.15484,4.18558,4.28264,4.38617,4.47793,4.5061,4.47107,4.44504,4.44329
24-May-19,4.1544,4.0438,4.16598,4.27634,4.39406,4.47017,4.48243,4.45517,4.42915,4.42751
28-May-19,4.32553,4.2708,4.38804,4.46302,4.53923,4.59874,4.59446,4.56732,4.51604,4.49852
29-May-19,4.51935,4.44197,4.47947,4.5438,4.61024,4.63186,4.59052,4.59494,4.55154,4.53403
30-May-19,4.34884,4.28775,4.34397,4.45012,4.55975,4.59091,4.55896,4.56338,4.53576,4.51825
31-May-19,5.10161,4.87201,4.74282,4.815,4.88955,4.87379,4.79566,4.75274,4.69356,4.64449
03-Jun-19,5.3974,5.17502,5.00749,5.01924,5.03157,4.97604,4.85878,4.81586,4.73301,4.67605
04-Jun-19,5.59619,5.24122,5.02726,5.02166,5.01579,4.96424,4.85089,4.76063,4.68173,4.62871
05-Jun-19,5.82613,5.43002,5.16347,5.11524,5.06464,5.0163,4.90612,4.79219,4.70524,4.6448
06-Jun-19,5.4961,5.19505,4.93844,4.90608,4.87213,4.86054,4.78619,4.68173,4.59478,4.53434
07-Jun-19,5.32566,5.00927,4.82452,4.76255,4.69855,4.69489,4.62839,4.5476,4.49221,4.44755
10-Jun-19,4.95888,4.77265,4.65528,4.6171,4.57704,4.59074,4.5416,4.47659,4.4212,4.37654
11-Jun-19,4.89998,4.63342,4.56811,4.55707,4.54548,4.57111,4.53371,4.4687,4.41331,4.36865
12-Jun-19,5.24922,4.91985,4.74277,4.68654,4.62754,4.61445,4.60157,4.50973,4.43106,4.38443
13-Jun-19,5.91893,5.51041,5.18267,5.04114,4.89264,4.83762,4.78303,4.65964,4.5573,4.50278
14-Jun-19,6.16493,5.67744,5.32121,5.23847,5.15301,5.03065,4.90927,4.73853,4.6362,4.58168
17-Jun-19,5.95163,5.51366,5.19071,5.10994,5.04487,4.93734,4.85089,4.70855,4.61234,4.55801
18-Jun-19,5.94197,5.42447,5.11518,4.9958,4.87055,4.82644,4.78303,4.67171,4.58862,4.51856
19-Jun-19,5.78023,5.32086,4.93759,4.83249,4.72222,4.68129,4.64101,4.54405,4.49793,4.43966
20-Jun-19,5.70456,5.22174,4.97822,4.78682,4.67039,4.64919,4.62918,4.53218,4.4784,4.41205
21-Jun-19,5.8001,5.27369,4.85835,4.77012,4.6232,4.60977,4.59762,4.5166,4.47819,4.41122
24-Jun-19,5.7892,5.33669,4.89774,4.81898,4.67983,4.6347,4.58949,4.50894,4.46262,4.41123
25-Jun-19,5.68508,5.29617,4.93282,4.82436,4.70723,4.65115,4.59762,4.52472,4.47445,4.41994
26-Jun-19,5.15548,4.90451,4.71746,4.65448,4.5873,4.54528,4.50452,4.43162,4.40739,4.35682
27-Jun-19,5.34366,5.0175,4.82615,4.72337,4.61723,4.5467,4.47769,4.42373,4.39161,4.34893
28-Jun-19,5.11708,4.91682,4.7419,4.68429,4.59672,4.51662,4.43824,4.39217,4.34427,4.2937
01-Jul-19,4.91354,4.71576,4.61488,4.51536,4.4153,4.36324,4.312,4.27382,4.26143,4.25426
02-Jul-19,5.15847,4.78696,4.68195,4.57545,4.46895,4.39047,4.31178,4.27364,4.2417,4.20683
03-Jul-19,5.12881,4.77219,4.66838,4.579,4.49104,4.40188,4.31183,4.2736,4.22987,4.19113
05-Jul-19,4.90038,4.64631,4.51607,4.44778,4.38058,4.31473,4.24871,4.21046,4.18253,4.14379
08-Jul-19,4.65088,4.5348,4.44104,4.39123,4.34271,4.28031,4.2189,4.1965,4.16833,4.12959
09-Jul-19,4.61079,4.48663,4.3889,4.34943,4.31115,4.25671,4.20312,4.16888,4.13677,4.10592
10-Jul-19,4.54599,4.46634,4.35455,4.29719,4.28748,4.22163,4.15578,4.09787,4.07759,4.05069
11-Jul-19,4.38524,4.33406,4.22631,4.18976,4.20055,4.16654,4.13211,4.08209,4.06181,4.02702
12-Jul-19,4.35128,4.30213,4.21885,4.19846,4.22421,4.18994,4.15578,4.08998,4.07365,4.03491
15-Jul-19,4.31896,4.30564,4.26114,4.25513,4.29521,4.24689,4.19918,4.13338,4.09329,4.05069
16-Jul-19,4.27622,4.2454,4.21929,4.24137,4.26381,4.23124,4.19918,4.14521,4.10907,4.0664
17-Jul-19,4.31973,4.28969,4.26789,4.28544,4.30326,4.27095,4.23863,4.16888,4.1288,4.08218
18-Jul-19,4.40627,4.3662,4.33921,4.37225,4.40583,4.36579,4.32542,4.24778,4.1998,4.15326
19-Jul-19,4.44011,4.38373,4.34103,4.34969,4.35849,4.34202,4.32542,4.24778,4.19981,4.15326
22-Jul-19,4.25947,4.25043,4.22908,4.26222,4.29537,4.30251,4.30964,4.24778,4.20383,4.16115
23-Jul-19,4.27503,4.27229,4.26024,4.2857,4.31115,4.32223,4.33331,4.27145,4.21961,4.17693
24-Jul-19,4.20206,4.3047,4.29481,4.31876,4.34271,4.34587,4.34909,4.28723,4.23145,4.18482
25-Jul-19,4.19252,4.28206,4.25795,4.26877,4.27959,4.28586,4.29228,4.24778,4.20383,4.16115
26-Jul-19,4.1796,4.1822,4.18815,4.19047,4.1928,4.20108,4.20944,4.1965,4.17227,4.14537
29-Jul-19,4.11568,4.07742,4.09276,4.0961,4.14546,4.15352,4.16199,4.14916,4.12484,4.09803
30-Jul-19,4.08056,4.0428,4.09205,4.10684,4.12162,4.13381,4.14632,4.13325,4.11301,4.08998
31-Jul-19,3.81578,3.9054,3.95164,3.98464,4.01922,4.04295,4.06742,4.10169,4.08146,4.0663
01-Aug-19,4.46853,4.52185,4.45584,4.43574,4.41498,4.36814,4.3204,4.28341,4.22732,4.20054
02-Aug-19,4.59269,4.64911,4.55227,4.50264,4.45443,4.4034,4.35196,4.29127,4.23519,4.20849
05-Aug-19,5.36357,5.34267,5.17553,4.99153,4.80159,4.6971,4.5926,4.52024,4.46025,4.4373
06-Aug-19,5.24304,5.12065,4.9288,4.81185,4.69113,4.60636,4.52159,4.4729,4.40502,4.3584
07-Aug-19,5.4906,5.13985,4.90996,4.82402,4.73531,4.64574,4.55473,4.49341,4.43658,4.39785
08-Aug-19,5.50589,5.13992,4.90031,4.79572,4.69113,4.58633,4.47899,4.394,4.35768,4.32684
09-Aug-19,5.22009,4.91795,4.74142,4.66894,4.59645,4.51831,4.43954,4.36244,4.3419,4.28739
12-Aug-19,5.4257,5.04487,4.80907,4.73939,4.66746,4.57717,4.48688,4.40978,4.38924,4.33473
13-Aug-19,5.16214,4.92027,4.67884,4.64218,4.60434,4.50853,4.41271,4.33561,4.29062,4.21638
14-Aug-19,5.61214,5.18404,4.85967,4.80625,4.7511,4.62239,4.49161,4.40662,4.35768,4.2795
15-Aug-19,5.9765,5.49414,5.14328,5.04348,4.94045,4.78499,4.62574,4.53286,4.4571,4.36629
16-Aug-19,5.80589,5.31613,5.05301,4.95729,4.86155,4.71779,4.57051,4.45396,4.38609,4.32684
19-Aug-19,5.63101,5.12669,4.93145,4.79893,4.66431,4.53951,4.41271,4.33561,4.2755,4.24005
20-Aug-19,5.67311,5.14084,4.93709,4.80177,4.66431,4.51995,4.37326,4.28757,4.27178,4.24005
21-Aug-19,5.50199,4.97109,4.79166,4.65412,4.5144,4.40226,4.28647,4.20067,4.20068,4.16896
22-Aug-19,5.41311,4.85386,4.66304,4.53842,4.41183,4.31561,4.21546,4.15311,4.14903,4.1217
23-Aug-19,6.13666,5.36849,5.07689,4.84511,4.61697,4.48489,4.34959,4.26033,4.22062,4.17693
26-Aug-19,5.87824,5.35535,5.0673,4.83595,4.57926,4.46459,4.33381,4.23699,4.20838,4.17496
27-Aug-19,5.89335,5.39943,5.12342,4.88388,4.63275,4.50896,4.38115,4.29602,4.25771,4.22926
28-Aug-19,5.91205,5.42428,5.13367,4.89683,4.64853,4.53391,4.41237,4.3276,4.29323,4.26815
29-Aug-19,5.46604,5.1607,4.94314,4.77742,4.60818,4.4983,4.38082,4.30001,4.27366,4.23216
30-Aug-19,5.49139,5.11257,4.91552,4.77133,4.62402,4.52174,4.41238,4.33167,4.30522,4.26372
03-Sep-19,5.41081,5.14673,4.98932,4.82416,4.65642,4.5652,4.46794,4.3869,4.3565,4.31895
04-Sep-19,5.45972,5.10388,4.94716,4.79117,4.63275,4.54153,4.44427,4.37901,4.34072,4.31106
05-Sep-19,5.3531,5.0406,4.90087,4.73262,4.56174,4.47973,4.39299,4.34745,4.2776,4.24399
06-Sep-19,5.29996,5.08113,4.93703,4.76911,4.60119,4.49918,4.39299,4.33956,4.28549,4.25188
09-Sep-19,5.09151,4.98161,4.88989,4.72582,4.56174,4.45243,4.33776,4.30011,4.24999,4.22032
10-Sep-19,5.11975,5.01142,4.90018,4.74674,4.5933,4.46859,4.33776,4.30011,4.25393,4.22821
11-Sep-19,5.06028,4.96985,4.80308,4.67057,4.53807,4.40951,4.27464,4.25277,4.2066,4.18087
12-Sep-19,4.89235,4.94126,4.68373,4.54384,4.40394,4.29806,4.18785,4.17387,4.13559,4.09408
13-Sep-19,5.32654,5.08536,4.76035,4.59267,4.42761,4.31697,4.20363,4.17387,4.13164,4.08225
16-Sep-19,5.27247,5.07345,4.7544,4.61533,4.43558,4.33011,4.21942,4.18965,4.14348,4.09803
17-Sep-19,5.17986,4.999,4.69692,4.57417,4.41183,4.31409,4.21152,4.19754,4.15137,4.10592
18-Sep-19,4.94136,4.81877,4.52131,4.39951,4.2777,4.20305,4.12473,4.14231,4.1277,4.09408
19-Sep-19,4.73752,4.64259,4.43024,4.32635,4.22247,4.15525,4.08528,4.12653,4.12375,4.10197
20-Sep-19,4.92236,4.85885,4.5066,4.39962,4.29348,4.21797,4.14051,4.19359,4.19476,4.17298
23-Sep-19,4.93889,4.7254,4.52434,4.42037,4.31711,4.26937,4.21934,4.25667,4.25393,4.22798
24-Sep-19,4.98558,4.74674,4.56684,4.46693,4.36761,4.31679,4.26357,4.28196,4.2776,4.26742
25-Sep-19,4.85483,4.68394,4.47216,4.38442,4.29663,4.26126,4.22414,4.2504,4.24604,4.2361
26-Sep-19,4.84719,4.69756,4.48705,4.40131,4.31557,4.27851,4.23992,4.25829,4.25393,4.24399
27-Sep-19,4.84008,4.69488,4.47243,4.40386,4.33608,4.31275,4.28884,4.28985,4.28549,4.27555
30-Sep-19,4.69577,4.64342,4.48097,4.41984,4.3596,4.33295,4.30462,4.28196,4.26183,4.25188
01-Oct-19,5.35842,4.96982,4.72144,4.62443,4.52535,4.46726,4.40719,4.36875,4.33283,4.3069
02-Oct-19,5.63855,5.17594,4.90065,4.79437,4.6864,4.59724,4.53185,4.45869,4.41962,4.3859
03-Oct-19,5.79833,5.26912,4.97349,4.84489,4.71007,4.59831,4.50818,4.43502,4.38806,4.35445
04-Oct-19,5.63499,5.19537,4.94853,4.81178,4.67062,4.57469,4.50029,4.41924,4.36834,4.33078
07-Oct-19,5.38448,5.1066,4.90733,4.7571,4.59961,4.53172,4.48451,4.41924,4.37623,4.34656
08-Oct-19,5.3077,5.07143,4.89609,4.7552,4.6075,4.55518,4.50029,4.43502,4.39201,4.36234
09-Oct-19,5.19064,5.0198,4.82774,4.68941,4.54438,4.49976,4.45295,4.39557,4.38017,4.35445
10-Oct-19,5.16503,4.97855,4.7443,4.64107,4.5048,4.4524,4.39772,4.34035,4.31705,4.28344
11-Oct-19,5.2506,4.98704,4.76612,4.63572,4.4732,4.41698,4.35827,4.32456,4.29733,4.24794
15-Oct-19,5.09141,4.89496,4.68956,4.55977,4.40236,4.35349,4.30304,4.26934,4.27354,4.22427
16-Oct-19,5.10718,4.91184,4.73379,4.58503,4.43392,4.37341,4.31093,4.27723,4.26959,4.22415
17-Oct-19,5.10559,4.92287,4.72087,4.57461,4.42603,4.36528,4.30304,4.26934,4.2617,4.21626
18-Oct-19,5.25488,4.94723,4.70898,4.55962,4.41025,4.3495,4.28726,4.25356,4.25381,4.20849
21-Oct-19,5.13369,4.90252,4.63559,4.49641,4.35502,4.30227,4.24781,4.20622,4.21448,4.17693
22-Oct-19,5.00918,4.83081,4.60569,4.47743,4.34713,4.29438,4.23992,4.20622,4.21448,4.17693
23-Oct-19,4.88197,4.74764,4.53516,4.43406,4.33135,4.28248,4.23203,4.19438,4.18293,4.16115
24-Oct-19,4.56749,4.50971,4.40428,4.34619,4.28717,4.24824,4.20836,4.16677,4.15137,4.12959
25-Oct-19,4.4305,4.36862,4.30338,4.2724,4.24141,4.20248,4.1626,4.13915,4.12375,4.09803
28-Oct-19,4.27244,4.2736,4.29381,4.25216,4.20985,4.1866,4.16232,4.13902,4.12367,4.09803
29-Oct-19,4.2159,4.20336,4.20036,4.21277,4.19858,4.17788,4.15617,4.13915,4.12762,4.10592
30-Oct-19,3.95099,4.07829,4.08585,4.09346,4.10094,4.09945,4.0979,4.0855,4.09607,4.09791
31-Oct-19,4.14784,4.19502,4.20561,4.20059,4.19564,4.19179,4.18785,4.17229,4.16707,4.16091
01-Nov-19,3.76746,4.00779,4.07257,4.09165,4.11043,4.11127,4.11211,4.117,4.11962,4.12158
04-Nov-19,3.6027,3.89736,3.99032,4.03032,4.07098,4.09105,4.11211,4.11706,4.11981,4.1217
05-Nov-19,3.48574,3.74252,3.87277,3.949,4.02522,4.04298,4.06161,4.10444,4.11586,4.1217
06-Nov-19,3.50388,3.69752,3.86586,3.94949,4.03311,4.05857,4.08528,4.11233,4.1277,4.13748
07-Nov-19,3.71775,3.78467,3.89359,3.93415,3.97473,4.01343,4.05372,4.08866,4.10797,4.09803
08-Nov-19,3.59833,3.71005,3.87691,3.93371,3.99051,4.02056,4.05135,4.08077,4.10008,4.09014
12-Nov-19,3.54359,3.55377,3.81495,3.88751,3.95895,3.99665,4.03557,4.07288,4.08825,4.07436
13-Nov-19,3.55913,3.68654,3.87116,3.92733,3.98262,4.01255,4.04346,4.08866,4.08825,4.08225
14-Nov-19,3.71951,3.82596,3.98635,4.03218,4.0773,4.09566,4.11447,4.136,4.12375,4.10592
15-Nov-19,3.62986,3.73672,3.92112,4.00526,4.08676,4.11156,4.13656,4.15178,4.13953,4.11381
18-Nov-19,3.60067,3.7239,3.90111,4.01057,4.11832,4.13894,4.16023,4.15178,4.13953,4.10592
19-Nov-19,3.60983,3.74449,3.98842,4.11217,4.17873,4.17157,4.16418,4.16756,4.15531,4.1217
20-Nov-19,4.02003,3.90667,4.10784,4.23622,4.32297,4.33164,4.3406,4.29222,4.24999,4.20849
21-Nov-19,3.53276,3.76355,4.0089,4.15222,4.23321,4.2504,4.26801,4.2575,4.23413,4.19271
22-Nov-19,3.55548,3.77882,4.03251,4.18063,4.26524,4.29805,4.33113,4.29693,4.26577,4.21638
25-Nov-19,3.49574,3.68847,3.98776,4.13169,4.24042,4.29739,4.35638,4.32851,4.29338,4.24005
26-Nov-19,3.45632,3.66745,3.9849,4.13129,4.23695,4.30607,4.37689,4.34902,4.30719,4.25977
27-Nov-19,3.24436,3.52472,3.87352,4.06387,4.16788,4.25589,4.34533,4.33324,4.30324,4.25977
29-Nov-19,3.14622,3.47051,3.84868,4.06073,4.15626,4.23863,4.32166,4.31746,4.29535,4.24794
02-Dec-19,3.27707,3.48612,3.80634,3.97789,4.05774,4.16203,4.26801,4.26223,4.23618,4.2006
03-Dec-19,3.72298,3.74265,3.95463,4.1211,4.23791,4.2955,4.35401,4.33956,4.30719,4.27319
04-Dec-19,3.65229,3.67231,3.85047,3.98892,4.0793,4.1999,4.32245,4.308,4.27168,4.23374
05-Dec-19,3.66625,3.64764,3.85751,3.9878,4.08077,4.20506,4.33034,4.308,4.26774,4.22585
06-Dec-19,3.69123,3.70418,3.85361,3.97196,4.07682,4.21211,4.34849,4.33009,4.29535,4.24952
09-Dec-19,3.58149,3.60383,3.75018,3.86928,3.99318,4.1522,4.31377,4.31431,4.27957,4.23374
10-Dec-19,3.54371,3.51568,3.69059,3.80687,3.94476,4.09414,4.24592,4.26855,4.24012,4.21007
11-Dec-19,3.33253,3.42343,3.62657,3.74786,3.91512,4.06432,4.21594,4.24488,4.21645,4.1864
12-Dec-19,3.37958,3.37587,3.54584,3.68002,3.83675,3.97883,4.12205,4.16677,4.17898,4.14695
13-Dec-19,3.08831,3.21177,3.47445,3.63111,3.7921,3.94462,4.09838,4.13915,4.15728,4.13117
16-Dec-19,2.74982,2.98778,3.37964,3.54673,3.71771,3.89492,4.04323,4.11548,4.13756,4.11933
17-Dec-19,2.70928,2.96046,3.3386,3.52619,3.68997,3.86514,4.04315,4.10759,4.13361,4.1075
18-Dec-19,2.70011,2.93736,3.27169,3.4842,3.64905,3.82887,4.01159,4.07603,4.106,4.08383
19-Dec-19,2.70045,3.01874,3.3201,3.53278,3.70175,3.87176,4.04315,4.07603,4.11389,4.08383
20-Dec-19,2.74015,3.03007,3.33483,3.53589,3.68619,3.85217,4.01948,4.07603,4.11783,4.09172
23-Dec-19,2.77366,3.04937,3.35999,3.56603,3.71687,3.87813,4.04315,4.09181,4.12956,4.08991
24-Dec-19,2.84506,3.06181,3.37437,3.58657,3.74789,3.90585,4.06722,4.11553,4.12959,4.09794
26-Dec-19,2.90627,3.07313,3.37675,3.58632,3.748,3.89962,4.05538,4.10368,4.1138,4.08759
27-Dec-19,2.85802,3.03988,3.34792,3.56728,3.73462,3.87726,4.02386,4.07611,4.09811,4.08777
30-Dec-19,2.98478,3.05977,3.35529,3.57232,3.73689,3.88419,4.03131,4.08392,4.09416,4.07199
31-Dec-19,2.75002,3.10336,3.35435,3.44911,3.68099,3.85484,4.03131,4.08392,4.10205,4.08783
02-Jan-20,2.71714,3.02429,3.3325,3.47084,3.66084,3.85068,4.04252,4.08234,4.09022,4.07193
03-Jan-20,3.03299,3.29449,3.50954,3.62101,3.7838,3.9531,4.1214,4.15493,4.14939,4.12722
06-Jan-20,3.10453,3.34738,3.54039,3.65394,3.81208,3.98264,4.15746,4.18958,4.16122,4.13511
07-Jan-20,3.14085,3.36533,3.57742,3.67908,3.82694,3.97536,4.12757,4.18649,4.17306,4.143
08-Jan-20,3.05785,3.27336,3.47586,3.58204,3.75172,3.92609,4.10469,4.15888,4.18884,4.15878
09-Jan-20,2.98873,3.16177,3.37258,3.50594,3.67844,3.86246,4.04946,4.11154,4.16912,4.15089
10-Jan-20,2.79406,3.01052,3.25821,3.42749,3.59848,3.80818,4.0179,4.10759,4.16912,4.15089
13-Jan-20,2.63729,2.88823,3.16905,3.34997,3.55429,3.74882,3.94804,4.06814,4.11775,4.11144
14-Jan-20,2.59873,2.89667,3.18711,3.34613,3.54585,3.7328,3.92445,4.06341,4.11223,4.10513
15-Jan-20,2.66582,2.93711,3.20391,3.36362,3.57386,3.76343,3.95759,4.10286,4.14774,4.13669
16-Jan-20,2.59714,2.93284,3.19266,3.35828,3.5755,3.75954,3.94654,4.07919,4.12802,4.12084
17-Jan-20,2.60841,2.92348,3.18849,3.36095,3.57888,3.77455,3.97021,4.08708,4.128,4.11302
21-Jan-20,2.62194,2.97864,3.23635,3.39381,3.64364,3.81649,3.99073,4.10759,4.15649,4.14142
22-Jan-20,2.61377,2.97937,3.23687,3.3912,3.63561,3.80853,3.98284,4.10759,4.15255,4.14142
23-Jan-20,2.86677,3.17268,3.36457,3.49752,3.73635,3.88405,4.03175,4.16282,4.19594,4.18087
24-Jan-20,3.02668,3.26571,3.44397,3.57358,3.81387,3.94754,4.07909,4.20227,4.23145,4.20849
27-Jan-20,3.43676,3.5628,3.6806,3.76395,3.96699,4.07783,4.18955,4.28117,4.29851,4.27161
28-Jan-20,3.29399,3.42161,3.52894,3.61473,3.83474,3.95567,4.0774,4.1675,4.19713,4.16588
29-Jan-20,3.46916,3.52494,3.62553,3.70074,3.90902,4.02041,4.1327,4.22273,4.2492,4.2148
30-Jan-20,3.65081,3.71675,3.7591,3.81621,4.01142,4.10086,4.18951,4.2464,4.28858,4.25413
31-Jan-20,3.9906,3.90436,3.88827,3.92523,4.10805,4.17986,4.25105,4.29379,4.32407,4.28568
03-Feb-20,4.03818,3.95815,3.96697,3.98559,4.08103,4.13743,4.19429,4.25277,4.30049,4.2818
04-Feb-20,3.77186,3.6724,3.6675,3.72878,3.84379,3.95587,4.06884,4.14468,4.22553,4.2148
05-Feb-20,3.50025,3.5132,3.54437,3.6258,3.76111,3.8845,4.00887,4.08945,4.16983,4.15957
06-Feb-20,3.43658,3.41365,3.50627,3.63454,3.7512,3.86899,3.98678,4.05789,4.14616,4.1359
07-Feb-20,3.58567,3.58535,3.68347,3.78768,3.90039,3.9837,4.06568,4.12101,4.20533,4.19113
10-Feb-20,3.78922,3.78286,3.80574,3.89403,3.99452,4.05354,4.11302,4.14468,4.229,4.2148
11-Feb-20,3.68564,3.6735,3.72813,3.83739,3.93602,4.01159,4.08777,4.11943,4.18166,4.17338
12-Feb-20,3.49958,3.55948,3.63259,3.74034,3.84623,3.94884,4.05227,4.11154,4.16391,4.14971
13-Feb-20,3.52559,3.60066,3.67423,3.78622,3.89941,3.98373,4.06805,4.12732,4.17377,4.1576
14-Feb-20,3.64654,3.70089,3.75078,3.85191,3.96046,4.03059,4.09961,4.1431,4.18561,4.16549
18-Feb-20,3.72529,3.77932,3.83161,3.92575,4.03603,4.09938,4.16273,4.19833,4.22111,4.18916
19-Feb-20,3.78901,3.75594,3.81589,3.90664,4.00773,4.0734,4.13906,4.19044,4.20533,4.16549
20-Feb-20,4.01398,3.93318,3.9463,4.01702,4.1036,4.15705,4.21007,4.24961,4.24084,4.20095
